langCode	pageTitle	resultFilePage	source	confidence_class	rating
cs	Karel_Juliš	File:Reportage_van_vaartocht_met_Karel_Doorman,_Bestanddeelnr_914-1133.jpg	ms	low	-1
cs	Karel_Juliš	File:Hr._Ms._Karel_Doorman,_Bestanddeelnr_902-2489.jpg	ms	low	-1
cs	Karel_Michal	File:Karel_Pesek_house.jpg	ms	low	-1
cs	Karel_Michal	File:Karel_Kryl_memorial_plaque.jpg	ms	low	-1
cs	Karel_Michal	File:Karel_Lukas_memorial_plaque.jpg	ms	low	-1
cs	Karl_Röhling	File:K_A_Nicander-Rohl.jpg	ms	low	-1
cs	Kombinovaná_technika	File:VSTUP,_kombinovaná_technika,60x43_cm_(1987).jpg	ms	low	0
cs	Kombinovaná_technika	File:Kristus,_kombinovaná_technika,_r._1970,_v._24_cm.jpg	ms	low	0
cs	Korn_(album)	File:Payo_Solá_-_1962.jpg	ms	low	-1
cs	Krugovi	File:Krugovi_-_panoramio.jpg	ms	low	-1
cs	Krugovi	File:Sofijini_krugovi_001.jpg	ms	low	-1
cs	Krugovi	File:Sofijini_krugovi_006.jpg	ms	low	-1
cs	Kurt_David	File:2017_Race_of_Champions_-_David_Coulthard_vs._Kurt_Busch_(1).jpg	ms	low	-1
cs	Kurt_David	File:2017_Race_of_Champions_-_David_Coulthard_vs._Kurt_Busch_(3).jpg	ms	low	-1
cs	Kurt_David	File:2017_Race_of_Champions_-_David_Coulthard_vs._Kurt_Busch_(2).jpg	ms	low	-1
cs	Ladislav_Slovák	File:Ladislav_Treskoň_-_Captive_-_O_5272_-_Slovak_National_Gallery.jpg	ms	low	-1
cs	Ladislav_Slovák	File:Ladislav_Gaspar_(Slovakia).jpg	ms	low	-1
cs	Ladislav_Slovák	File:Ladislav_Treskoň_-_Afternoon_-_O_1399_-_Slovak_National_Gallery.jpg	ms	low	-1
cs	LAN_messenger	File:Al-Masjid_AL-Nabawi_Door.jpg	ms	low	-1
cs	LAN_messenger	File:Mohammed_kaaba_1315_wide.jpg	ms	low	-1
cs	LAN_messenger	File:Mohammed2.jpg	ms	low	-1
cs	Leon_James	File:Fachada_sur,_Catedral_de_León.jpg	ms	low	-1
cs	Leon_James	File:Leon_catedral_planta.png	ms	low	-1
cs	Leon_James	File:Campos_de_Castilla,_y_León,_imgn031.jpg	ms	low	-1
cs	Leon_James	File:León_desde_el_Camino_imgn01.jpg	ms	low	-1
cs	Letecké_muzeum	File:Kunovice,_Letecké_muzeum_2.jpg	ms	low	1
cs	Literární_časopis	File:Pismo_Jerneja_Kopitarja_Žigi_Zoisu;_Dunaj,_2._12._1812_(3).jpg	ms	low	-1
cs	Literární_časopis	File:Registro_Yucateco_Tomo_Cuatro_1846.png	ms	low	-1
cs	Live_at_Leeds	File:Glossop_Street_Leeds_006.jpg	ms	low	-1
cs	Live_at_Leeds	File:Christopher_Road_Leeds_008.jpg	ms	low	-1
cs	Live_at_Leeds	File:Ganton_Close_Leeds_009.jpg	ms	low	-1
cs	Love_metal	File:John_Diva_and_the_Rockets_of_Love_-_Hamburg_Metal_Dayz_2017_24.jpg	ms	low	-1
cs	Lovers_rock	File:Lovers'_Rock.jpg	ms	low	-1
cs	Luis_de_Torres	File:Congreso_de_los_Diputados,_Madrid_–_Daoíz,_Luis.jpg	ms	low	-1
cs	Luis_de_Torres	File:Luis_Fernando_Torres_2016.jpg	ms	low	-1
cs	Luis_de_Torres	File:Madrid_–_Al_Pueblo_del_Dos_de_Mayo_de_1808_–_Luis_Daoíz.jpg	ms	low	-1
cs	Luis_de_Torres	File:Sepulcro_de_Luis_de_Torres,_arzobispo_de_Salerno_(Catedral_de_Málaga).jpg	ms	low	0
cs	Luis_de_Torres	File:Torre_de_Hércules_-_DivesGallaecia2012-62.jpg	ms	low	-1
cs	Maendeleo	File:Maendeleo_Horseshoe_Bat_area.png	ms	low	-1
cs	Mangaka	File:Leonardo_Mangaká2.jpg	ms	low	-1
cs	Mark_Plaatjes	File:Sol_Plaatje_001.jpg	ms	low	-1
cs	Marvel_NOW!	File:10.13.12MarvelNow!CupOJoeByLuigiNovi1.jpg	ms	low	-1
cs	Matthew_Fisher	File:Matthew_Lewis_at_Avery_Fisher_Hall-Lincoln_Center.jpg	ms	low	-1
cs	Matthew_Fisher	File:Matthew_Kennedy_running_with_the_ball.jpg	ms	low	-1
cs	Matthew_Fisher	File:FisherLibrary_cropped.jpg	ms	low	-1
cs	Mediální_zkreslení	File:Dot_chart-cnn.png	ms	low	-1
cs	Město_kostí	File:Franc_Ksaver_Skola_-_Študijske_risbe_mišic_in_kosti.jpg	ms	low	-1
cs	Mezi_stromy	File:Mezi_stromy.jpg	ms	low	-1
cs	Mezi_stromy	File:Rantejch_mezi_stromy.JPG	ms	low	-1
cs	Mezi_stromy	File:Neprohlédnu_mezi_stromy.jpg	ms	low	-1
cs	Mezi_stromy	File:Přepad_mezi_stromy.JPG	ms	low	-1
cs	Mike_Grose	File:The_Heald_-_geograph.org.uk_-_279458.jpg	ms	low	-1
cs	Mike_Grose	File:Booth_Hall_-_MMU_Cheshire_-_geograph.org.uk_-_272524.jpg	ms	low	-1
cs	Mike_Grose	File:Harley_Hall_-_MMU_Cheshire_-_geograph.org.uk_-_272519.jpg	ms	low	-1
cs	Mladina	File:Dobravska_mladina_01.jpg	ms	low	-1
cs	Mladina	File:Mladina_GG.jpg	ms	low	-1
cs	Mladina	File:Vesela_mladina_v_Mariboru_1961.jpg	ms	low	-1
cs	Mo-dettes	File:Erholungsheim_der_Kriegsmarine_in_Drontheim._SS-Stubaf._Keller_und_Flesch_(6983604862).jpg	ms	low	-1
cs	Mo-dettes	File:Auf_der_Bali_(6983667116).jpg	ms	low	-1
cs	Mo-dettes	File:4-Stroke-Engine.gif	ms	low	-1
cs	More_Than_Only	File:Only_one_waltz_more_(NYPL_Hades-1932219-1995132).jpg	ms	low	-1
cs	More_Than_Only	File:Only_one_waltz_more_(NYPL_Hades-1932219-1995134).jpg	ms	low	-1
cs	Most_Zohar	File:Science_and_literature_in_the_Middle_Ages_and_the_Renaissance_(1878)_(14764786785).jpg	ms	low	-1
cs	Na_stromě	File:Jablko_na_stromě_(2).jpg	ms	low	-1
cs	Na_stromě	File:Ostřetín,_Na_Hradcích,_boule_na_stromě_(01).jpg	ms	low	-1
cs	Naga_Productions	File:DSC00020_Java_Ouest_Rice_fields_in_Terrace_Tasikmalaya_(6226526696).jpg	ms	low	-1
cs	Never_Gonna_Give_You_Up	File:Lady_Gaga_(6216221803).jpg	ms	low	-1
cs	Never_Gonna_Give_You_Up	File:Rickroll_Dance_May_20_2011_Union_Rally.jpg	ms	low	-1
cs	Never_Gonna_Give_You_Up	File:Colored_medals.jpg	ms	low	-1
cs	Never_Gonna_Give_You_Up	File:John_Williamson_(7787967930).jpg	ms	low	-1
cs	Never_Gonna_Give_You_Up	File:South_African_Rap_Artist_Eezze.png	ms	low	-1
cs	Nezisková_organizace	File:Drama_Class_-_27th_April_-_Class_2.png	ms	low	-1
cs	Nostalgie_(film)	File:2019-03-03_15-08-33_ILCE-6500_DSC01736_(33429770698).jpg	ms	low	-1
cs	Nothin'_but_the_Blues	File:Aint_Nothin_But..._the_Blues_Bar,_Soho,_W1_(2534883168).jpg	ms	low	-1
cs	Nové_divadlo_(Praha)	File:Praha_Nove_Mesto_Jungmannova_9_Divadlo_Kalich.jpg	ms	low	1
cs	Nové_divadlo_(Praha)	File:Nove_ceske_divadlo.jpg	ms	low	0
cs	Nové_divadlo_(Praha)	File:Národní_divadlo_Praha,_Nové_Město_20170907_003.jpg	ms	low	-1
cs	Numismatika	File:Define_Vadisi.120.jpg	ms	low	0
cs	Numismatika	File:Define_Vadisi_26.jpg	ms	low	0
cs	Numismatika	File:Definevadisi_17.jpg	ms	low	0
cs	Numismatika	File:Define_Vadisi_149.jpg	ms	low	0
cs	Numismatika	File:Define_Vadisi_24.png	ms	low	1
cs	Nús	File:Castello_di_Nus_e_Nus_1120380.jpg	ms	low	-1
cs	Nús	File:Yale-NUS_College_Campus_-_Aug_2019.jpg	ms	low	-1
cs	Opiát	File:Bridged_oripavine_general.png	ms	low	-1
cs	Opiát	File:PecFent_100mcg.jpg	ms	low	-1
cs	Opiát	File:Tramal.JPG	ms	low	-1
cs	Osella_FA1F	File:Ghinzani_Osella_FA1F_1984_Dallas_F1.jpg	ms	low	1
cs	Pan_Am_(seriál)	File:Our_young_folks_(serial)_(1865)_(14780606244).jpg	ms	low	-1
cs	Pan_Am_(seriál)	File:Douglas_B-23_N86E_Athens_220473-1-.jpg	ms	low	-1
cs	Pan_Am_(seriál)	File:Finnair_Caravelle_OH-LSA_at_EFHK_197207_HKMS000005_km0023xx.jpg	ms	low	-1
cs	Pan_Am_(seriál)	File:United_States_Court_of_Appeals_For_the_Ninth_Circuit_(0827)_(14803320483).jpg	ms	low	-1
cs	Partnerství	File:Instituto_Tomie_Ohtake_31.jpg	ms	low	-1
cs	Patrick_Galbraith	File:Patrick_Galbraith_01.jpg	ms	low	-1
cs	Patrick_Galbraith	File:Johan_Svedberg,_Patrick_Galbraith.jpg	ms	low	-1
cs	Patrick_Galbraith	File:A_family_of_Millers_and_Stewarts_(1909)_(14595329189).jpg	ms	low	-1
cs	Pavel_Houška	File:Blatce,_Tubož,_thoroughfare.jpg	ms	low	-1
cs	Pavel_Houška	File:Blatce,_Tubož,_gable_wall_2.jpg	ms	low	-1
cs	Pavel_Houška	File:Blatce,_Tubož,_gable_wall.jpg	ms	low	-1
cs	Peter_Bárka	File:Bundesarchiv_Bild_183-L0721-0002,_Reperaturlkolonne_auf_dem_Feld.jpg	ms	low	-1
cs	Petr_Kubis	File:Pomník_seskoku_Gabčíka_a_Kubiše_u_Nehvizd_04.jpg	ms	low	-1
cs	Petr_Kubis	File:HC_Kometa_Brno_v_PSG_Zlín_2012-02-26_(02).jpg	ms	low	-1
cs	Phreaking	File:Van-Eck-Phreaking.jpg	ms	low	1
cs	Phreaking	File:Homemade_BeigeBox.jpg	ms	low	1
cs	Pink_Friday	File:Freitag_der_13._im_Kalender.jpg	ms	low	-1
cs	Pink_Friday	File:Pink_Friday_Roman_Reloaded_logo.png	ms	low	0
cs	Pink_Friday	File:Hilton_Hotel_Zeta_Bar_Extreme_Cabaret_(6197939710).jpg	ms	low	0
cs	Pirbright	File:Statue_in_pirbright_village.jpg	ms	low	0
cs	Pirbright	File:Pirbright_Camp_-_geograph.org.uk_-_1816090.jpg	ms	low	0
cs	Pirbright	File:Pirbright_Village_Green_(201599840).jpg	ms	low	-1
cs	Počátky_Přemyslovců._Vstup_Čechů_do_dějin_(530–935)	File:Křest_14_knížat_-_Fuldské_letopisy.png	ms	low	-1
cs	Poetry_in_Telegrams	File:Telegramvåpen.jpg	ms	low	-1
cs	Poetry_in_Telegrams	File:Telegram-fra-kong-albert-til-kong-harald-juli-2011.jpg	ms	low	-1
cs	Poetry_in_Telegrams	File:The_Vaughan_Library,_Harrow_School_(6606031965).jpg	ms	low	-1
cs	Pohřební_komora	File:Upper_Gungate_aid_post_(geograph_6287073).jpg	ms	low	-1
cs	Pohřební_komora	File:02020_0056_(2)_15_Rynek_Street_in_Wilamowice.jpg	ms	low	-1
cs	Pohřební_komora	File:Interior_of_Treasury_of_Atreus,_Mycenae,_090940.jpg	ms	low	0
cs	Poste_restante	File:Shchapov.jpg	ms	low	-1
cs	Prize_marketing	File:Burpee's_farm_annual_(1882)_(19888961623).jpg	ms	low	-1
cs	Prize_marketing	File:Living_Live_Human_Statues_(9090506958).jpg	ms	low	-1
cs	Prize_marketing	File:Publishers_Clearing_House_Prize_Patrol_awards_5000_A_Wk_For_Life.JPG	ms	low	-1
cs	První_krok	File:Slovanské_staroitnosti_(1902)_(14592009950).jpg	ms	low	-1
cs	První_krok	File:První_krok_je_těžký,_ale_stojí_za_to!.jpg	ms	low	-1
cs	Pusinky	File:Icecream_0.jpg	ms	low	-1
cs	Rabenštejn	File:Č._Budějovice,_Rabenštejnská_věž_(02).jpg	ms	low	-1
cs	Rabenštejn	File:České_Budějovice_-_Calle_-_Torre.jpg	ms	low	-1
cs	Rabenštejn	File:Č._Budějovice,_Rabenštejnská_věž_(01).jpg	ms	low	-1
cs	Resumé	File:Résumé_Word_(1).jpg	ms	low	-1
cs	Resumé	File:Resume_logo.jpeg	ms	low	0
cs	Resumé	File:Résumé_Excel_(2).jpg	ms	low	-1
cs	Resumé	File:Résumé_Excel_(1).jpg	ms	low	-1
cs	Resumé	File:The_Resume_(1909)_(14593098407).jpg	ms	low	-1
cs	Rising_in_the_East	File:Trinity_Hospital,_Castle_Rising_-_geograph.org.uk_-_1878786.jpg	ms	low	-1
cs	Rising_in_the_East	File:Castle_Rising_Castle_2016.jpg	ms	low	-1
cs	Rising_in_the_East	File:Track_from_A149_to_Castle_Rising_-_geograph.org.uk_-_1900493.jpg	ms	low	-1
cs	Robert_Picard	File:Père-Lachaise_-_Division_43_-_Picard_03.jpg	ms	low	-1
cs	Robert_Picard	File:Robert_G_Picard.jpg	ms	low	-1
cs	Rothes	File:Rothes_Halls.jpg	ms	low	-1
cs	Rothes	File:Rothe_House_Gemüsegarten.png	ms	low	-1
cs	Rothes	File:Rothe.jpg	ms	low	-1
cs	Rothes	File:Rothe_House_Erdbeerbaum.png	ms	low	-1
cs	Rozhraní_(informatika)	File:VisualEditor_-_Media_editing_8-ru.png	ms	low	-1
cs	Rozhraní_(informatika)	File:Dolphin_19.04_Kvantum_Theme.png	ms	low	-1
cs	Rozhraní_(informatika)	File:Search_page_advanced_2020-ru.png	ms	low	-1
cs	Rozhraní_(informatika)	File:Hohner_RamCard_for_Casio_Synthesizer_1990_card.jpg	ms	low	-1
cs	RVP	File:Krul,_RVP_(15300561418).jpg	ms	low	-1
cs	RVP	File:RVP.png	ms	low	1
cs	RVP	File:Fujichrome_RVP50.jpg	ms	low	-1
cs	Ryan_Nelsen	File:Ryan_Nelson_coaching_Toronto_FC_2013.jpg	ms	low	0
cs	S-box	File:Nizza-mail-box-4081290.jpg	ms	low	-1
cs	S-box	File:Galton_box.jpg	ms	low	-1
cs	S-box	File:Red_telephone_box,_St_Paul's_Cathedral,_London,_England,_GB,_IMG_5182_edit.jpg	ms	low	-1
cs	Šalanda	File:Drsník,_bývalý_hostinec_Šalanda.jpg	ms	low	-1
cs	Šalanda	File:Podzimní_šat_místních_stromů.jpg	ms	low	-1
cs	Šalanda	File:Sålanda04.jpg	ms	low	-1
cs	Salim_Sayegh	File:Political_Assembly,_14-15_November_2016_(25366233299).jpg	ms	low	-1
cs	Satnica_Đakovačka	File:Satnica_Đakovačka_municipality_location.GIF	ms	low	-1
cs	Scouts-in-Exile	File:Founders_of_Belarusian_Scouting-in-Exile,_Regensburg,_spring_1946.jpg	ms	low	1
cs	Serie_C1_2006/07	File:Mucha_(c._1915_-_1916)_-_-_Amadeo_de_Souza-Cardoso_(1887-1918)_(24811057705).jpg	ms	low	-1
cs	Serie_C1_2006/07	File:Even_Odd_1_2_1_(c._1916)_-_Amadeo_de_Souza-Cardoso_(1887-_1918)_(23787709244).jpg	ms	low	-1
cs	Sister_Double_Happiness	File:Ponchielli_-_La_Gioconda_-_Enrico_Caruso_as_Enzo_-_The_Victrola_book_of_the_opera.jpg	ms	low	-1
cs	Sk8aři	File:Pioneer_KE-2090SDK_-_small_module-4008.jpg	ms	low	-1
cs	Sociální_psychologie	File:Du_marchandises_aux_humains.jpg	ms	low	-1
cs	Sociální_psychologie	File:1966_Boris_Parygin_Public_Mood.jpg	ms	low	-1
cs	Sociální_psychologie	File:1965_Boris_Parygin_Social_Psychology_as_a_Science.jpg	ms	low	-1
cs	Sociální_psychologie	File:1967_Pariguin_B_D_La_psicologia_social_como_ciencia.jpg	ms	low	-1
cs	Sojuz_18a	File:Sojuz_TMA-9_into_flight.jpg	ms	low	-1
cs	Sojuz_18a	File:Expedition_65_Crew_Press_Conference_(NHQ202103240014).jpg	ms	low	-1
cs	Somontano	File:Somontano_de_Barbastro,_Lagunarrota_(Huesca,_Aragón).jpg	ms	low	1
cs	Stén	File:Karandila.jpg	ms	low	-1
cs	Stén	File:Episkopi_01-2017_img06_Kourion.jpg	ms	low	-1
cs	Stén	File:Skulptur_Röda_sten_september_2011.jpg	ms	low	-1
cs	Stén	File:RUS-2016-Bolshoi_Zayatsky_Island-Stone_House.jpg	ms	low	-1
cs	Stephen_Lipson	File:Susie_Porter_(6699550689).jpg	ms	low	-1
cs	Stephen_Lipson	File:Ed_Punchhard_and_Julia_Redwood_(6699542097).jpg	ms	low	-1
cs	Stephen_Lipson	File:Migraciones_humanas_en_haplogrupos_de_ADN-Y.PNG	ms	low	-1
cs	Sup	File:Foton_SUP_-_37691156451.jpg	ms	low	-1
cs	Systém_APG_IV	File:Haszonnövények_családfája.png	ms	low	-1
cs	The_United_States_of_America	File:Constitution_of_the_United_States,_page_1.jpg	ms	low	-1
cs	The_United_States_of_America	File:United_States_Declaration_of_Independence.jpg	ms	low	-1
cs	The_White_Crow	File:Joseph_Medicine_Crow_at_the_White_House.jpg	ms	low	-1
cs	The_White_Crow	File:Crow_Dog.jpg	ms	low	-1
cs	Tundla	File:Ashti_Special_at_Tundla_railway_station_(06).jpg	ms	low	0
cs	Tundla	File:CNI_Christ_Church,_Tundla,_UP.jpg	ms	low	0
cs	US_Open_2007	File:Llodra_2007_US_Open.jpg	ms	low	1
cs	V.I.P._(seriál)	File:Leica-II-p1030002.jpg	ms	low	-1
cs	V.I.P._(seriál)	File:The_Rhododendron_(serial)_(1969)_(14598237627).jpg	ms	low	-1
cs	V.I.P._(seriál)	File:P_540_Scribner's_v43_1908--I_will_not,_I_hate_it.jpg	ms	low	-1
cs	Václav_Vítek	File:Pomník_Obětem_1.světové_války_(Zbilidy)_obr.02.jpg	ms	low	-1
cs	Vánek	File:Tomáš_Vaněk.jpg	ms	low	-1
cs	Vánek	File:Roman_Vaněk.JPG	ms	low	-1
cs	Vánek	File:Margit_Vanek_Triathlon_Quarteira_2011_2.jpg	ms	low	-1
cs	Vánek	File:Karel_Vaněk_Třetí_kniha_střepin_1927.jpg	ms	low	-1
cs	Vánek	File:F.Vaněk-vyrez.jpg	ms	low	-1
cs	Vladimír_Terš	File:(Leningrád)_Palota_tér._Fortepan_731.jpg	ms	low	-1
cs	Vladimír_Terš	File:1993_Ter-Oganian_Futurist_na_Kuzn.jpg	ms	low	-1
cs	Vladimír_Terš	File:Medaille_ter_Herinnering_aan_de_Vrede_met_Zweden_aan_het_lint_van_de_Orde_van_Sint-Vladimir.jpg	ms	low	-1
cs	Vojtech_Mihálik	File:NZ_motto.jpg	ms	low	-1
cs	Volební_strana	File:Volební_výbor_PSP.jpg	ms	low	-1
cs	Volební_strana	File:ODS_2002.png	ms	low	-1
cs	Volební_strana	File:Volební_soutěž_(13600115103).jpg	ms	low	-1
cs	Výjimečný_trest	File:FN_Brno_13x3x2020_7.jpg	ms	low	-1
cs	Výjimečný_trest	File:FN_Brno_13x3x2020_10.jpg	ms	low	-1
cs	Výjimečný_trest	File:FN_Brno_13x3x2020_2.jpg	ms	low	-1
cs	Wenzel_Jäger	File:Wenzel_Franz_Jäger_(1861-1928).jpg	ms	low	-1
cs	Wenzel_Jäger	File:Raspenava,_pomník_Wenzela_Franze_Jägera_(2).jpg	ms	low	-1
cs	White_Christmas	File:White_House_Christmas_(38121768224).jpg	ms	low	-1
cs	White_Christmas	File:White_House_Christmas_2020.jpg	ms	low	-1
cs	White_Christmas	File:White_House_Christmas_(23972221597).jpg	ms	low	-1
cs	White_Zombie	File:White_Zombie_lobby_card.JPG	ms	low	-1
cs	White_Zombie	File:White_Zombie_1932.jpg	ms	low	-1
cs	White_Zombie	File:BelaLugosi_inWhiteZombie_PDUS.JPG	ms	low	-1
cs	White_Zombie	File:Brisbane_Zombie_Walk_2011_-_AndrewMercer_IMG03550.jpg	ms	low	-1
cs	Wiener_EG	File:Wien,_Zentralfriedhof,_Grab_"Nicolaus_Dumba"_--_2018_--_3207.jpg	ms	low	-1
cs	Wiener_EG	File:California_State_Sen_Scott_Wiener.jpg	ms	low	-1
cs	Wiener_EG	File:Wien,_Prater,_Riesenrad_--_2018_--_3163.jpg	ms	low	-1
cs	Yellow_Magic_Orchestra	File:YMOTakahashi2008(wide).jpg	ms	low	0
cs	Я̆	File:Я?_Я!.jpg	ms	low	-1
cs	Я̆	File:Comets_Kick_up_Dust_in_Helix_Nebula_(PIA09178).jpg	ms	low	-1
en	1963_UCI_Road_World_Championships	File:Francis_Bazire,_Flaviano_Vicentini,_Winfried_Bölke_1963.jpg	ms	low	1
en	2011_A_Lyga	File:Barry_lyga_2011.jpg	ms	low	-1
en	2011_Japan_women's_national_football_team	File:Womens_England.jpg	ms	low	1
en	2016–17_Turkish_Cup	File:20171027-AMS-LSC-1634_(24215332248).jpg	ms	low	-1
en	2016–17_Turkish_Cup	File:Hyolithe_Spence_Shale_01.png	ms	low	-1
en	A_Good_Place_to_Come_From	File:Evil_not_to_be_done,_that_good_may_come_of_it_Fleuron_T141555-1.png	ms	low	-1
en	A_Good_Place_to_Come_From	File:Tako_to_ama_retouched.jpg	ms	low	-1
en	A_Good_Place_to_Come_From	File:More_about_good_roses_(16364197356).jpg	ms	low	-1
en	Acadiana_High_School	File:AHS_front_facade.jpg	ms	low	1
en	Acadiana_High_School	File:Bill_dotson_stadium.jpg	ms	low	1
en	Adrian_Charles	File:Mrs._Adrian_Baucker_Holmes_MET_APS869.jpg	ms	low	-1
en	Adrian_Charles	File:Adrian_Stokes_Moonrise_on_the_Dunes.jpg	ms	low	-1
en	Adrian_Charles	File:DELANO,_FREDERIC_ADRIAN,_LEFT,_WITH_CHARLES_S._HAMLIN_LCCN2016867424.tif	ms	low	-1
en	Adrian_Charles	File:2016-08_Charles_de_Gaulle_Airport_01.jpg	ms	low	-1
en	Afroswing	File:Xmut_Zaza_Captain.jpg	ms	low	-1
en	Air_basin	File:A_fauna_of_the_Moray_basin_(1895)_(14779527814).jpg	ms	low	-1
en	Air_basin	File:NewBasinCanalAirView1948.jpg	ms	low	-1
en	Alan_Wells	File:Alan_Bean_NASA_portrait_(S69-38859).jpg	ms	low	-1
en	Alan_Wells	File:Alan_Tait.png	ms	low	-1
en	Alan_Wells	File:Alan_Vanden-Bempde-Johnston.jpg	ms	low	-1
en	Alan_Wells	File:Alan_Williams_turret,_Builth_Wells.jpeg	ms	low	-1
en	Alessandro_Perissinotto	File:NLA,_HC_Lugano_vs._Genève-Servette_HC,_18th_October_2014_48.JPG	ms	low	-1
en	Alessandro_Perissinotto	File:NLA,_HC_Lugano_vs._Genève-Servette_HC,_18th_October_2014_26.JPG	ms	low	-1
en	Alessandro_Perissinotto	File:LNA,_HC_Lugano_vs._Genève-Servette_HC,_24th_September_2015_25.JPG	ms	low	-1
en	Alessandro_Perissinotto	File:NLA,_HC_Lugano_vs._Genève-Servette_HC,_18th_October_2014_47.JPG	ms	low	-1
en	Alessandro_Perissinotto	File:LNA,_HC_Lugano_vs._Genève-Servette_HC,_24th_September_2015_30.JPG	ms	low	-1
en	Alexis_Hansen	File:2nd_Ave,_looking_north_from_Cherry_St,_ca_1913_(SEATTLE_3080).jpg	ms	low	-1
en	Ali_al-Khalidi	File:House_of_Ma'n.png	ms	low	-1
en	An_American_Moment	File:The_Dangerous_Moment_(1921)_-_3.jpg	ms	low	-1
en	An_American_Moment	File:The_Great_Moment_(1921)_-_14.jpg	ms	low	-1
en	An_American_Moment	File:The_Dangerous_Moment_(1921)_-_1.jpg	ms	low	-1
en	Andy_Seaton	File:Seaton_Tramway_-_geograph.org.uk_-_328795.jpg	ms	low	-1
en	Andy_Seaton	File:Footpath_to_Seaton_Ross_-_geograph.org.uk_-_411499.jpg	ms	low	-1
en	Andy_Seaton	File:Footbridge_on_the_Seaton_to_Hornsea_Footpath_-_geograph.org.uk_-_1335058.jpg	ms	low	-1
en	Ángel_Villar	File:Villar_del_Campo.Soria._(7790370406).jpg	ms	low	-1
en	Ángel_Villar	File:Galeria_Villars.JPG	ms	low	-1
en	Ángel_Villar	File:Andén_Estación_Villars.jpg	ms	low	-1
en	Ángel_Villar	File:Estación_Villars.jpg	ms	low	-1
en	Ángel_Villar	File:Ángel_María_Villar.jpg	ms	low	-1
en	Ángel_Villar	File:Fachada_de_la_Estación_Villars.jpg	ms	low	-1
en	Art_Crawl	File:The_rest_art_crawl.jpg	ms	low	-1
en	Art_Crawl	File:Butterfly_on_cupcake_at_the_2009_Yelp_Cupcake_Crawl.jpg	ms	low	-1
en	Audit_committee	File:31_-_Wikimedia_Ukraine_AGM_2012.jpg	ms	low	-1
en	Audit_committee	File:Transactions_and_year_book_1921_(1921)_(14595410688).jpg	ms	low	-1
en	Audit_committee	File:Michel_Fernex_Wladimir_Tchertkoff_Chris_Busby.jpg	ms	low	-1
en	Barbados_and_CARICOM	File:Special_Meeting_of_CARICOM_on_COVID-19_(49606108936).jpg	ms	low	0
en	Barbados_and_CARICOM	File:Presidenta_participó_de_CARICOM_(27535934064).jpg	ms	low	0
en	Barbados_and_CARICOM	File:Secretary_Clinton_With_CARICOM_Ministers_adjusted.jpg	ms	low	-1
en	Barbados_and_CARICOM	File:Special_Meeting_of_CARICOM_on_COVID-19_(49605607148).jpg	ms	low	0
en	Barbados_and_CARICOM	File:Sign_for_the_CARICOM_Regional_Organisation_for_Standards_and_Quality,_Bridgetown.jpg	ms	low	-1
en	Bernardo_Neustadt	File:Bellotto_Radierung_Dresden-Neustadt.jpg	ms	low	-1
en	Bernardo_Neustadt	File:Bernardo_Neustadt_en_1983.png	ms	low	1
en	Bernardo_Neustadt	File:Bernardo_Neustadt.jpg	ms	low	1
en	Bernardo_Neustadt	File:Bernardo_Neustadt_votando_en_1983.png	ms	low	1
en	Bidder_conferences	File:Antipiracy_bid_conference_Kyiv_2015_11_12_29.JPG	ms	low	0
en	Blue_Sky_Marathon	File:USMC-120520-M-XN800-663.jpg	ms	low	-1
en	Blue_Sky_Marathon	File:Marathon_de_Colmar_2018_-_Coureurs_à_la_petite_Venise_(1).jpg	ms	low	-1
en	Blue_Sky_Marathon	File:Marathon_de_Colmar_2018_-_Coureurs_à_la_petite_Venise_(2).jpg	ms	low	-1
en	Bookmice	File:Nazty_Nuisance_(1943)_1.jpg	ms	low	-1
en	Boxing_at_the_1987_Pan_American_Games	File:Boxing_at_the_1987_Pan_American_Games.JPEG	ms	low	1
en	Brian_Frank_Martin	File:Martin_Van_Buren_presidential_wreath_laying_131205-Z-ZZ999-014.jpg	ms	low	-1
en	Brian_Frank_Martin	File:Fort_Wainwright_Volunteer_Recognition_Ceremony_(17116129769).jpg	ms	low	-1
en	Brian_Frank_Martin	File:614_GS_AGM_outside_Hangar_No.3_at_RAF_Debden_on_the_4th_January_1976.jpg	ms	low	-1
en	Brian_Frank_Martin	File:The_Biological_bulletin_(20376340265).jpg	ms	low	-1
en	Brian_Frank_Martin	File:Wooldridgeite_structure_CuP2O7H2O-group.png	ms	low	-1
en	Brian_Frank_Martin	File:Votes_by_party_in_the_1979_vote_of_no_confidence_against_the_government_of_James_Callaghan.png	ms	low	-1
en	Brian_Frank_Martin	File:Chemical,_Biological,_Radiological_and_Nuclear_Defense_Class_Graduates_DVIDS256531.jpg	ms	low	-1
en	Brick_(magazine)	File:MagazineLittleBlackPorscheOct07CanalBank.jpg	ms	low	-1
en	Brick_(magazine)	File:MagazineSt_Uptown_NOLA_Aug2015_Amici.jpg	ms	low	-1
en	Brick_(magazine)	File:Wooden_Curb_Gen_Taylor_at_Magazine.jpg	ms	low	-1
en	Brick_(magazine)	File:Bell_telephone_magazine_(1922)_(14569409007).jpg	ms	low	-1
en	Brick_(magazine)	File:UptownMagazineTileGutterWoodBricks.jpg	ms	low	-1
